563	1	0.0	(436,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(492,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(83,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	32	1.0	(160,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(505,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(226,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(298,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	19	0.0	(441,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(169,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(110,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(2,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	125	0.0	(13,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(25,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(108,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(208,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(468,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(40,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(17,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(61,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(391,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(315,1.0)	(517,1.0)	(547,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(275,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(222,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(310,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	13	0.0	(401,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(391,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(502,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(22,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(333,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(133,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(76,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	187	2.0	(188,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(230,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(158,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(210,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(500,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	7	0.0	(497,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(89,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(465,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	12	0.0	(405,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(63,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(160,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(12,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	49	1.0	(310,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(296,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	7	0.0	(12,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(259,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	17	0.0	(169,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	139	0.0	(125,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	29	0.0	(416,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(22,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(151,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(315,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(60,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	12	0.0	(74,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(290,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(263,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(12,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(369,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(189,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	7	0.0	(279,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(31,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(29,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	26	0.0	(384,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(510,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(481,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	70	0.0	(182,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(102,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	19	0.0	(84,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	6	0.0	(231,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(69,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(269,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	1.0	(242,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(101,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	156	0.0	(58,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(55,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	17	0.0	(365,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	82	0.0	(122,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(443,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(503,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(310,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(163,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	8	0.0	(258,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(401,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(100,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(283,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(89,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	57	0.0	(40,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(233,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	7	0.0	(346,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(188,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(67,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	12	0.0	(60,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(451,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(330,1.0)	(517,1.0)	(547,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(202,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(33,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	35	0.0	(371,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(396,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	139	0.0	(187,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	85	0.0	(85,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(95,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(116,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(389,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(86,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(49,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	48	1.0	(7,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(29,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(460,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(137,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(34,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(499,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(415,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	25	0.0	(263,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(481,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	10	0.0	(372,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(313,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(409,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	78	0.0	(421,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(494,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(58,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(242,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(237,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(388,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(13,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(114,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(237,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	21	0.0	(474,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(478,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(210,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(99,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	13	0.0	(95,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(216,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	15	0.0	(372,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(176,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(303,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	42	0.0	(413,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(274,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	10	0.0	(423,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	29	0.0	(503,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(443,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(225,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	60	0.0	(459,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(290,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	34	0.0	(264,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(480,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(242,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(147,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(179,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(161,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(54,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	15	0.0	(467,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(329,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(400,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	66	0.0	(35,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(278,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(278,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(121,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	18	0.0	(107,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	34	0.0	(119,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	6	0.0	(129,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(114,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(499,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(170,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(267,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	11	0.0	(159,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	11	0.0	(194,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	5	0.0	(59,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(308,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(363,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(307,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	45	0.0	(280,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(268,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(474,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(243,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(374,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	138	0.0	(224,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(166,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(113,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(482,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	18	0.0	(463,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(351,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(38,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	1.0	(160,1.0)	(517,1.0)	(556,1.0)	(561,1.0)	(562,1.0)
563	6	0.0	(79,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(500,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	11	0.0	(313,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(89,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(110,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	14	0.0	(215,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(3,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(169,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(443,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(392,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(490,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(118,1.0)	(517,1.0)	(547,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(501,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	128	1.0	(119,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(157,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(503,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(452,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(160,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(184,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	22	0.0	(126,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(237,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(57,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	10	0.0	(94,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(115,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(314,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(71,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	21	0.0	(313,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	6	0.0	(102,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(170,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(454,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(263,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(153,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	14	0.0	(20,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(298,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(337,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(241,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(96,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(438,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(145,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(327,1.0)	(517,1.0)	(547,1.0)	(560,1.0)	(562,1.0)
563	8	0.0	(346,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(273,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(58,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(366,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(425,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	7	0.0	(355,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	29	0.0	(302,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	4	0.0	(315,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	15	0.0	(120,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(492,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	24	0.0	(107,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	9	0.0	(326,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	5	0.0	(117,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(130,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	5	0.0	(64,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(316,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	2	0.0	(166,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(202,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	1	0.0	(175,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(223,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	15	0.0	(261,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(26,1.0)	(517,1.0)	(556,1.0)	(560,1.0)	(562,1.0)
563	2	0.0	(189,1.0)	(517,1.0)	(549,1.0)	(561,1.0)	(562,1.0)
563	3	0.0	(32,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	981	2.0	(125,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(279,1.0)	(517,1.0)	(548,1.0)	(560,1.0)	(562,1.0)
563	3	0.0	(501,1.0)	(517,1.0)	(548,1.0)	(561,1.0)	(562,1.0)
563	4	0.0	(402,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	1	0.0	(62,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
563	24	0.0	(101,1.0)	(517,1.0)	(549,1.0)	(560,1.0)	(562,1.0)
